Time,"""0000""","""000A""","""0028""","""002A""",shiftId
1617400800000,529,143,736,105,21
1617401700000,357,172,600,284,21
1617402600000,609,538,595,236,21
1617403500000,276,316,645,274,21
1617404400000,677,324,628,214,21
1617405300000,438,550,662,327,21
1617406200000,572,247,227,279,21
1617407100000,514,586,397,142,21
1617408000000,256,109,460,230,21
1617408900000,337,262,500,315,21
1617409800000,516,340,120,110,21
1617410700000,432,533,337,111,21
1617411600000,259,126,648,226,21
1617412500000,673,482,143,296,21
1617413400000,388,109,767,343,14
1617414300000,495,493,407,482,14
1617415200000,361,300,438,399,14
1617416100000,693,226,607,215,14
1617417000000,147,474,229,373,14
1617417900000,322,279,347,266,14
1617418800000,576,441,628,247,14
1617419700000,444,452,472,316,14
1617420600000,665,213,372,304,14
1617421500000,135,215,536,147,14
1617422400000,274,202,779,490,14
1617423300000,379,586,374,303,14
1617424200000,329,220,766,497,14
1617425100000,393,228,402,317,14
1617426000000,265,177,415,291,14
1617426900000,488,251,329,300,14
1617427800000,267,491,238,134,14
1617428700000,510,265,365,179,14
1617429600000,423,356,312,430,14
1617430500000,477,426,767,166,14
1617431400000,473,126,113,233,14
1617432300000,554,265,643,150,14
1617433200000,386,226,766,183,14
1617434100000,669,296,614,207,14
1617435000000,337,582,383,463,14
1617435900000,231,449,797,112,14
1617436800000,608,240,661,150,14
1617437700000,341,548,471,243,14
1617438600000,297,420,364,401,14
1617439500000,256,174,334,363,14
1617440400000,466,410,506,382,14
1617441300000,403,345,748,474,14
1617442200000,686,313,704,216,15
1617443100000,403,107,753,430,15
1617444000000,333,287,684,462,15
1617444900000,496,249,689,301,15
1617445800000,493,554,754,173,15
1617446700000,536,450,248,366,15
1617447600000,105,558,157,490,15
1617448500000,435,333,756,141,15
1617449400000,535,306,100,366,15
1617450300000,134,494,349,319,15
1617451200000,486,522,194,414,15
1617452100000,283,223,304,411,15
1617453000000,536,374,371,476,15
1617453900000,191,228,329,184,15
1617454800000,132,200,150,270,15
1617455700000,556,342,717,284,15
1617456600000,610,206,678,160,15
1617457500000,601,268,740,323,15
1617458400000,362,316,360,365,15
1617459300000,461,587,324,434,15
1617460200000,258,416,353,269,15
1617461100000,526,346,322,367,15
1617462000000,309,402,601,368,15
1617462900000,476,191,392,340,15
1617463800000,576,542,218,276,15
1617464700000,251,116,641,295,15
1617465600000,249,286,763,347,15
1617466500000,550,538,793,390,15
1617467400000,361,319,644,149,15
1617468300000,623,526,590,386,15
1617469200000,178,206,574,319,15
1617470100000,250,148,433,135,15
1617471000000,236,199,237,448,21
1617471900000,367,500,729,251,21
1617472800000,551,298,151,131,21
1617473700000,532,126,686,145,21
1617474600000,682,372,433,432,21
1617475500000,592,186,291,339,21
1617476400000,675,211,305,270,21
1617477300000,248,274,258,418,21
1617478200000,267,537,204,418,21
1617479100000,577,525,513,123,21
1617480000000,469,104,158,194,21
1617480900000,294,164,776,385,21
1617481800000,409,181,171,143,21
1617482700000,143,372,646,358,21
1617483600000,475,267,121,396,21
1617484500000,679,386,303,280,21
1617485400000,113,107,345,173,21
1617486300000,512,442,282,417,21
1617487200000,430,112,793,385,21
1617488100000,433,246,372,494,21
1617489000000,252,464,256,118,21
1617489900000,333,317,668,106,21
1617490800000,300,306,208,409,21
1617491700000,657,147,256,294,21
1617492600000,226,524,419,290,21
1617493500000,418,266,427,158,21
1617494400000,465,265,311,288,21
1617495300000,193,410,541,134,21
1617496200000,555,469,594,182,21
1617497100000,639,128,776,389,21
1617498000000,172,287,579,384,21
1617498900000,435,284,256,133,21
1617499800000,257,429,769,370,14
1617500700000,116,520,240,151,14
1617501600000,539,557,164,494,14
1617502500000,373,406,492,126,14
1617503400000,159,515,343,447,14
1617504300000,399,593,276,450,14
1617505200000,418,273,500,469,14
1617506100000,169,428,175,306,14
1617507000000,397,110,744,382,14
1617507900000,512,112,385,334,14
1617508800000,425,167,311,362,14
1617509700000,368,107,446,224,14
1617510600000,230,162,623,302,14
1617511500000,399,109,628,177,14
1617512400000,419,130,196,300,14
1617513300000,641,574,472,383,14
1617514200000,469,227,103,107,14
1617515100000,451,329,647,424,14
1617516000000,342,231,316,286,14
1617516900000,166,534,478,194,14
1617517800000,410,511,402,306,14
1617518700000,405,257,472,413,14
1617519600000,520,353,642,122,14
1617520500000,535,177,416,123,14
1617521400000,370,168,594,279,14
1617522300000,339,457,650,281,14
1617523200000,523,214,622,464,14
1617524100000,100,507,234,197,14
1617525000000,544,106,263,173,14
1617525900000,446,469,645,144,14
1617526800000,479,511,707,401,14
1617527700000,456,370,699,305,14
1617528600000,659,531,695,217,15
1617529500000,492,529,765,353,15
1617530400000,351,436,488,159,15
1617531300000,144,424,218,462,15
1617532200000,142,498,743,470,15
1617533100000,455,346,263,221,15
1617534000000,473,328,796,339,15
1617534900000,506,293,608,456,15
1617535800000,301,226,349,381,15
1617536700000,251,197,369,236,15
1617537600000,637,198,313,270,15
1617538500000,558,165,464,268,15
1617539400000,399,397,139,401,15
1617540300000,646,591,684,347,15
1617541200000,450,380,350,497,15
1617542100000,403,572,280,275,15
1617543000000,558,215,260,197,15
1617543900000,241,231,506,122,15
1617544800000,643,557,630,393,15
1617545700000,284,119,771,221,15
1617546600000,354,473,205,106,15
1617547500000,255,566,536,191,15
1617548400000,235,419,436,300,15
1617549300000,355,398,334,371,15
1617550200000,630,359,672,413,15
1617551100000,581,133,397,357,15
1617552000000,669,197,575,392,15
1617552900000,301,337,425,235,15
1617553800000,413,274,110,248,15
1617554700000,627,480,737,188,15
1617555600000,384,322,195,467,15
1617556500000,283,248,271,279,15
1617557400000,644,401,311,327,21
1617558300000,445,392,447,289,21
1617559200000,575,458,729,463,21
1617560100000,518,308,189,405,21
1617561000000,612,269,377,500,21
1617561900000,641,193,571,443,21
1617562800000,182,169,480,311,21
1617563700000,393,227,555,202,21
1617564600000,599,577,426,337,21
1617565500000,168,352,514,431,21
1617566400000,263,460,542,498,21
1617567300000,417,365,266,392,21
1617568200000,234,515,697,140,21
1617569100000,104,156,254,132,21
1617570000000,606,441,661,369,21
1617570900000,698,529,664,429,21
1617571800000,655,340,575,178,21
1617572700000,513,205,455,302,21
1617573600000,307,373,124,353,21
1617574500000,458,211,544,497,21
1617575400000,577,451,717,348,21
1617576300000,286,463,168,212,21
1617577200000,217,342,505,310,21
1617578100000,689,527,124,467,21
1617579000000,373,220,207,466,21
1617579900000,273,121,151,391,21
1617580800000,328,301,116,214,21
1617581700000,624,572,310,442,21
1617582600000,664,319,302,183,21
1617583500000,396,540,268,217,21
1617584400000,228,252,136,154,21
1617585300000,362,493,408,271,21
1617586200000,509,305,414,332,14
1617587100000,638,487,406,206,14
1617588000000,523,295,335,266,14
1617588900000,314,475,243,246,14
1617589800000,317,204,677,288,14
1617590700000,227,454,371,366,14
1617591600000,697,304,169,388,14
1617592500000,186,435,718,372,14
1617593400000,154,346,254,373,14
1617594300000,699,281,513,429,14
1617595200000,348,489,691,450,14
1617596100000,198,149,380,409,14
1617597000000,371,204,133,272,14
1617597900000,538,346,613,164,14
1617598800000,479,576,610,179,14
1617599700000,631,565,234,102,14
1617600600000,627,487,253,486,14
1617601500000,312,571,208,365,14
1617602400000,342,365,180,339,14
1617603300000,610,559,355,181,14
1617604200000,635,224,424,204,14
1617605100000,584,489,685,309,14
1617606000000,342,421,640,495,14
1617606900000,629,383,550,331,14
1617607800000,508,121,479,209,14
1617608700000,106,131,393,303,14
1617609600000,509,136,263,299,14
1617610500000,694,549,520,351,14
1617611400000,415,394,722,204,14
1617612300000,607,474,644,293,14
1617613200000,210,420,679,114,14
1617614100000,410,400,573,283,14
1617615000000,443,375,195,369,15
1617615900000,447,196,527,364,15
1617616800000,643,266,699,355,15
1617617700000,104,128,431,117,15
1617618600000,376,110,159,137,15
1617619500000,270,517,499,103,15
1617620400000,168,449,409,152,15
1617621300000,268,476,700,476,15
1617622200000,273,211,485,412,15
1617623100000,538,325,404,255,15
1617624000000,212,596,470,358,15
1617624900000,253,373,319,472,15
1617625800000,361,208,546,196,15
1617626700000,240,396,666,434,15
1617627600000,421,382,485,264,15
1617628500000,684,280,178,144,15
1617629400000,533,159,750,255,15
1617630300000,693,402,701,328,15
1617631200000,182,112,274,252,15
1617632100000,308,449,627,474,15
1617633000000,356,253,147,402,15
1617633900000,322,507,509,177,15
1617634800000,192,419,216,170,15
1617635700000,194,389,229,369,15
1617636600000,488,172,288,218,15
1617637500000,533,257,194,323,15
1617638400000,197,339,297,438,15
1617639300000,537,267,328,433,15
1617640200000,403,457,256,189,15
1617641100000,149,551,548,439,15
1617642000000,380,530,324,471,15
1617642900000,623,497,352,105,15
1617643800000,527,110,747,273,21
1617644700000,356,413,167,233,21
1617645600000,110,341,253,241,21
1617646500000,407,266,320,384,21
1617647400000,674,225,729,498,21
1617648300000,612,340,643,234,21
1617649200000,358,534,273,358,21
1617650100000,444,258,406,315,21
1617651000000,504,342,343,178,21
1617651900000,245,457,572,449,21
1617652800000,458,363,308,477,21
1617653700000,433,308,688,268,21
1617654600000,478,325,594,366,21
1617655500000,645,234,452,296,21
1617656400000,336,296,678,235,21
1617657300000,311,251,761,187,21
1617658200000,628,479,167,122,21
1617659100000,522,534,586,419,21
1617660000000,694,599,772,115,21
1617660900000,574,209,242,210,21
1617661800000,434,175,246,420,21
1617662700000,163,199,774,173,21
1617663600000,254,556,284,433,21
1617664500000,327,569,528,275,21
1617665400000,106,228,158,266,21
1617666300000,565,475,726,196,21
1617667200000,562,568,566,250,21
1617668100000,580,395,445,496,21
1617669000000,585,269,310,464,21
1617669900000,149,488,148,241,21
1617670800000,645,371,129,423,21
1617671700000,464,536,161,118,21
1617672600000,134,378,157,382,14
1617673500000,165,538,255,500,14
1617674400000,431,136,774,163,14
1617675300000,491,172,390,453,14
1617676200000,463,215,671,373,14
1617677100000,480,456,751,197,14
1617678000000,631,198,168,137,14
1617678900000,541,547,742,378,14
1617679800000,437,401,427,396,14
1617680700000,438,280,347,461,14
1617681600000,569,151,652,288,14
1617682500000,686,139,379,228,14
1617683400000,508,406,395,283,14
1617684300000,320,490,443,470,14
1617685200000,282,589,286,180,14
1617686100000,343,533,623,255,14
1617687000000,156,183,257,225,14
1617687900000,679,559,439,279,14
1617688800000,574,201,131,480,14
1617689700000,272,208,754,265,14
1617690600000,631,312,615,484,14
1617691500000,454,569,416,121,14
1617692400000,120,516,778,149,14
1617693300000,493,550,667,232,14
1617694200000,102,384,238,127,14
1617695100000,179,144,351,380,14
1617696000000,150,504,387,381,14
1617696900000,445,260,220,487,14
1617697800000,131,400,594,205,14
1617698700000,369,447,396,450,14
1617699600000,167,321,204,246,14
1617700500000,477,497,544,489,14
1617701400000,334,414,516,332,15
1617702300000,183,479,487,262,15
1617703200000,642,421,376,282,15
1617704100000,174,421,635,367,15
1617705000000,165,178,262,113,15
1617705900000,291,465,329,294,15
1617706800000,355,294,427,196,15
1617707700000,415,456,114,240,15
1617708600000,306,543,609,388,15
1617709500000,599,537,102,253,15
1617710400000,107,593,561,498,15
1617711300000,460,468,775,315,15
1617712200000,359,360,131,100,15
1617713100000,374,484,144,235,15
1617714000000,477,368,610,262,15
1617714900000,582,153,280,359,15
1617715800000,358,130,118,201,15
1617716700000,454,325,656,164,15
1617717600000,548,200,506,420,15
1617718500000,322,353,773,352,15
1617719400000,376,162,683,372,15
1617720300000,628,440,385,103,15
1617721200000,288,444,507,365,15
1617722100000,484,558,515,109,15
1617723000000,356,479,298,377,15
1617723900000,312,510,231,445,15
1617724800000,290,355,143,497,15
1617725700000,155,359,443,490,15
1617726600000,434,223,532,242,15
1617727500000,407,535,223,177,15
1617728400000,366,345,417,491,15
1617729300000,476,586,766,370,15
1617730200000,285,320,207,261,21
1617731100000,632,154,732,230,21
1617732000000,310,109,521,288,21
1617732900000,423,377,563,407,21
1617733800000,169,141,362,224,21
1617734700000,448,540,541,492,21
1617735600000,108,387,614,416,21
1617736500000,541,451,734,166,21
1617737400000,389,416,735,481,21
1617738300000,269,597,559,304,21
1617739200000,516,592,516,237,21
1617740100000,503,307,145,433,21
1617741000000,656,150,743,220,21
1617741900000,247,233,191,237,21
1617742800000,689,578,255,320,21
1617743700000,404,123,729,498,21
1617744600000,262,293,400,386,21
1617745500000,548,445,753,141,21
1617746400000,374,273,737,337,21
1617747300000,689,589,178,219,21
1617748200000,568,408,115,211,21
1617749100000,404,458,134,468,21
1617750000000,361,448,665,298,21
1617750900000,412,424,596,266,21
1617751800000,489,595,433,388,21
1617752700000,462,197,118,272,21
1617753600000,289,352,586,494,21
1617754500000,134,350,541,326,21
1617755400000,300,416,657,252,21
1617756300000,300,305,748,500,21
1617757200000,112,492,387,382,21
1617758100000,150,237,221,305,21
1617759000000,239,568,217,406,14
1617759900000,440,489,327,329,14
1617760800000,131,266,409,192,14
1617761700000,352,193,595,292,14
1617762600000,230,563,317,157,14
1617763500000,136,423,708,418,14
1617764400000,469,248,222,255,14
1617765300000,221,351,209,308,14
1617766200000,405,160,622,399,14
1617767100000,253,468,680,402,14
1617768000000,318,330,313,265,14
1617768900000,463,587,651,422,14
1617769800000,338,295,432,497,14
1617770700000,118,454,255,482,14
1617771600000,243,500,733,265,14
1617772500000,562,426,637,256,14
1617773400000,293,263,498,218,14
1617774300000,674,283,763,490,14
1617775200000,639,498,558,358,14
1617776100000,387,400,109,456,14
1617777000000,571,408,215,483,14
1617777900000,391,590,427,223,14
1617778800000,246,595,620,144,14
1617779700000,116,581,683,347,14
1617780600000,469,556,360,338,14
1617781500000,488,215,466,460,14
1617782400000,436,249,731,492,14
1617783300000,602,559,681,356,14
1617784200000,155,462,515,365,14
1617785100000,520,257,366,453,14
1617786000000,537,397,189,222,14
1617786900000,263,110,532,224,14
1617787800000,343,494,629,304,15
1617788700000,255,418,181,495,15
1617789600000,134,105,485,334,15
1617790500000,227,312,667,381,15
1617791400000,674,331,759,317,15
1617792300000,334,429,407,165,15
1617793200000,223,366,776,345,15
1617794100000,583,328,653,305,15
1617795000000,116,410,763,469,15
1617795900000,216,287,477,450,15
1617796800000,518,260,466,163,15
1617797700000,684,149,640,462,15
1617798600000,268,369,262,233,15
1617799500000,304,554,438,339,15
1617800400000,422,250,155,488,15
1617801300000,179,524,551,409,15
1617802200000,469,251,658,236,15
1617803100000,156,467,544,103,15
1617804000000,360,347,599,332,15
1617804900000,482,315,174,488,15
1617805800000,618,203,418,414,15
1617806700000,280,120,532,243,15
1617807600000,158,413,724,274,15
1617808500000,361,563,501,487,15
1617809400000,604,430,120,403,15
1617810300000,612,460,316,316,15
1617811200000,200,325,663,436,15
1617812100000,377,471,367,279,15
1617813000000,245,150,762,358,15
1617813900000,175,336,361,240,15
1617814800000,220,285,353,188,15
1617815700000,251,597,646,246,15
1617816600000,634,304,622,395,21
1617817500000,631,381,673,277,21
1617818400000,276,490,334,179,21
1617819300000,260,468,229,466,21
1617820200000,591,263,105,458,21
1617821100000,201,441,176,286,21
1617822000000,564,438,226,495,21
1617822900000,372,403,278,486,21
1617823800000,528,290,222,415,21
1617824700000,487,329,306,463,21
1617825600000,399,111,105,340,21
1617826500000,410,254,250,269,21
1617827400000,223,501,656,184,21
1617828300000,656,139,575,140,21
1617829200000,262,282,245,253,21
1617830100000,356,355,796,119,21
1617831000000,398,584,570,479,21
1617831900000,332,378,472,489,21
1617832800000,585,198,277,238,21
1617833700000,486,397,541,179,21
1617834600000,610,515,399,383,21
1617835500000,653,157,328,464,21
1617836400000,616,394,206,433,21
1617837300000,430,505,427,105,21
1617838200000,345,525,779,357,21
1617839100000,215,204,111,262,21
1617840000000,631,382,134,498,21
1617840900000,481,241,547,329,21
1617841800000,630,575,363,462,21
1617842700000,611,433,696,424,21
1617843600000,604,464,463,331,21
1617844500000,627,307,335,277,21
1617845400000,443,574,578,417,14
1617846300000,234,331,250,438,14
1617847200000,445,430,785,316,14
1617848100000,616,182,347,181,14
1617849000000,241,108,161,483,14
1617849900000,687,416,109,199,14
1617850800000,284,372,658,487,14
1617851700000,163,452,400,266,14
1617852600000,288,419,140,165,14
1617853500000,251,498,166,168,14
1617854400000,527,385,478,429,14
1617855300000,185,574,710,300,14
1617856200000,698,373,699,154,14
1617857100000,562,511,234,383,14
1617858000000,152,387,725,500,14
1617858900000,566,336,770,137,14
1617859800000,484,205,778,485,14
1617860700000,349,160,743,162,14
1617861600000,192,323,606,177,14
1617862500000,160,251,542,230,14
1617863400000,115,243,766,321,14
1617864300000,575,130,300,284,14
1617865200000,643,491,677,141,14
1617866100000,535,147,788,315,14
1617867000000,687,394,222,378,14
1617867900000,244,110,287,232,14
1617868800000,156,245,665,272,14
1617869700000,531,186,103,481,14
1617870600000,588,134,798,155,14
1617871500000,609,383,718,333,14
1617872400000,580,331,558,178,14
1617873300000,573,586,201,410,14
1617874200000,193,242,675,210,15
1617875100000,645,225,332,152,15
1617876000000,458,588,405,459,15
1617876900000,203,267,195,198,15
1617877800000,452,546,514,448,15
1617878700000,324,379,559,184,15
1617879600000,589,290,579,481,15
1617880500000,556,202,535,148,15
1617881400000,487,407,227,245,15
1617882300000,562,332,404,209,15
1617883200000,343,356,750,489,15
1617884100000,654,195,131,144,15
1617885000000,506,225,235,198,15
1617885900000,146,165,116,123,15
1617886800000,643,190,723,242,15
1617887700000,455,359,348,401,15
1617888600000,120,178,571,493,15
1617889500000,166,213,673,258,15
1617890400000,690,395,687,378,15
1617891300000,117,522,776,182,15
1617892200000,171,470,263,107,15
1617893100000,599,287,142,163,15
1617894000000,167,116,524,297,15
1617894900000,610,329,464,312,15
1617895800000,566,333,163,243,15
1617896700000,204,221,574,476,15
1617897600000,587,267,638,381,15
1617898500000,543,290,758,446,15
1617899400000,418,534,452,169,15
1617900300000,587,470,557,455,15
1617901200000,699,366,431,333,15
1617902100000,349,502,270,128,15
1617903000000,203,119,187,112,21
1617903900000,352,531,408,209,21
1617904800000,666,271,409,249,21
1617905700000,285,323,568,223,21
1617906600000,219,182,641,157,21
1617907500000,636,427,733,184,21
1617908400000,283,522,534,210,21
1617909300000,368,231,500,124,21
1617910200000,458,360,169,183,21
1617911100000,127,505,310,138,21
1617912000000,576,576,102,203,21
1617912900000,155,121,523,135,21
1617913800000,377,353,572,221,21
1617914700000,272,296,655,184,21
1617915600000,632,155,172,173,21
1617916500000,444,296,585,435,21
1617917400000,696,183,786,243,21
1617918300000,554,195,799,120,21
1617919200000,216,484,515,394,21
1617920100000,617,391,302,413,21
1617921000000,282,455,673,374,21
1617921900000,364,198,154,429,21
1617922800000,625,146,518,372,21
1617923700000,312,493,386,181,21
1617924600000,463,379,535,129,21
1617925500000,562,463,699,351,21
1617926400000,512,320,208,472,21
1617927300000,334,196,773,474,21
1617928200000,234,282,226,485,21
1617929100000,200,422,425,444,21
1617930000000,164,139,331,475,21
1617930900000,691,351,696,301,21
1617931800000,680,382,291,165,14
1617932700000,156,223,137,209,14
1617933600000,144,439,449,453,14
1617934500000,270,241,370,205,14
1617935400000,306,558,602,369,14
1617936300000,127,228,800,205,14
1617937200000,580,112,293,184,14
1617938100000,248,471,414,474,14
1617939000000,177,374,325,106,14
1617939900000,124,321,221,422,14
1617940800000,227,366,534,483,14
1617941700000,130,267,776,140,14
1617942600000,562,105,275,380,14
1617943500000,137,292,615,349,14
1617944400000,379,581,512,256,14
1617945300000,529,493,208,154,14
1617946200000,190,518,310,177,14
1617947100000,694,524,778,106,14
1617948000000,140,562,280,302,14
1617948900000,367,584,148,135,14
1617949800000,218,142,511,500,14
1617950700000,397,255,547,466,14
1617951600000,155,417,306,412,14
1617952500000,226,183,738,497,14
1617953400000,601,312,196,214,14
1617954300000,346,144,381,332,14
1617955200000,102,302,595,417,14
1617956100000,119,219,548,150,14
1617957000000,569,193,730,331,14
1617957900000,140,412,618,314,14
1617958800000,438,305,260,154,14
1617959700000,403,155,357,386,14
1617960600000,527,573,559,108,15
1617961500000,171,287,750,167,15
1617962400000,304,197,723,160,15
1617963300000,116,203,121,327,15
1617964200000,243,140,344,386,15
1617965100000,295,522,484,315,15
1617966000000,296,316,257,490,15
1617966900000,264,204,699,164,15
1617967800000,264,537,326,342,15
1617968700000,585,221,118,441,15
1617969600000,184,326,562,261,15
1617970500000,320,465,172,365,15
1617971400000,225,387,774,279,15
1617972300000,274,237,597,163,15
1617973200000,297,102,484,134,15
1617974100000,279,273,524,260,15
1617975000000,378,598,278,233,15
1617975900000,581,375,787,387,15
1617976800000,261,497,360,307,15
1617977700000,127,361,502,205,15
1617978600000,621,151,630,217,15
1617979500000,310,167,734,326,15
1617980400000,203,225,517,240,15
1617981300000,658,548,250,319,15
1617982200000,343,155,428,277,15
1617983100000,147,459,739,405,15
1617984000000,508,136,585,314,15
1617984900000,514,332,524,403,15
1617985800000,573,389,184,191,15
1617986700000,334,562,111,445,15
1617987600000,432,105,676,404,15
1617988500000,568,167,360,429,15
1617989400000,337,103,362,182,21
1617990300000,422,213,144,110,21
1617991200000,685,304,567,390,21
1617992100000,333,177,555,211,21
1617993000000,128,331,401,467,21
1617993900000,218,115,469,246,21
1617994800000,655,600,756,385,21
1617995700000,509,566,676,450,21
1617996600000,180,432,478,219,21
1617997500000,406,275,329,488,21
1617998400000,212,326,117,100,21
1617999300000,563,459,486,154,21
1618000200000,452,156,756,176,21
1618001100000,156,411,232,139,21
1618002000000,352,192,334,324,21
1618002900000,638,440,513,242,21
1618003800000,224,455,574,254,21
1618004700000,420,181,123,145,21
1618005600000,609,557,628,338,21
1618006500000,305,527,717,313,21
1618007400000,597,284,719,407,21
1618008300000,601,468,741,321,21
1618009200000,120,331,657,256,21
1618010100000,437,334,411,398,21
1618011000000,600,174,734,496,21
1618011900000,318,484,784,470,21
1618012800000,260,268,734,486,21
1618013700000,129,176,478,294,21
1618014600000,414,292,721,195,21
1618015500000,547,434,768,378,21
1618016400000,119,368,389,125,21
1618017300000,340,362,539,263,21
1618018200000,601,255,271,329,14
1618019100000,244,502,592,477,14
1618020000000,154,164,563,481,14
1618020900000,175,424,519,117,14
1618021800000,629,458,491,217,14
1618022700000,164,392,295,193,14
1618023600000,484,138,648,307,14
1618024500000,502,544,669,474,14
1618025400000,630,132,358,467,14
1618026300000,345,189,124,166,14
1618027200000,156,512,553,185,14
1618028100000,195,409,375,391,14
1618029000000,645,431,371,177,14
1618029900000,591,291,283,148,14
1618030800000,669,159,416,217,14
1618031700000,322,269,334,379,14
1618032600000,689,242,527,381,14
1618033500000,628,134,706,377,14
1618034400000,242,409,446,451,14
1618035300000,355,422,710,187,14
1618036200000,120,524,700,302,14
1618037100000,256,511,499,227,14
1618038000000,160,456,514,231,14
1618038900000,519,393,556,370,14
1618039800000,220,379,242,248,14
1618040700000,371,177,223,337,14
1618041600000,670,167,561,280,14
1618042500000,379,557,229,224,14
1618043400000,679,133,681,127,14
1618044300000,378,543,328,416,14
1618045200000,526,507,767,500,14
1618046100000,550,445,150,311,14
1618047000000,495,174,653,189,15
1618047900000,686,162,332,120,15
1618048800000,514,330,432,101,15
1618049700000,650,493,475,145,15
1618050600000,578,280,218,195,15
1618051500000,388,299,460,413,15
1618052400000,416,323,125,267,15
1618053300000,383,476,602,468,15
1618054200000,560,206,221,414,15
1618055100000,622,303,522,398,15
1618056000000,544,302,433,328,15
1618056900000,455,391,290,294,15
1618057800000,323,278,530,241,15
1618058700000,120,548,550,227,15
1618059600000,325,149,484,481,15
1618060500000,624,518,622,133,15
1618061400000,524,227,318,254,15
1618062300000,634,185,771,292,15
1618063200000,251,118,772,423,15
1618064100000,584,428,261,395,15
1618065000000,636,532,735,284,15
1618065900000,348,469,549,484,15
1618066800000,285,281,155,115,15
1618067700000,382,176,674,359,15
1618068600000,198,518,504,114,15
1618069500000,182,384,158,132,15
1618070400000,427,328,656,473,15
1618071300000,674,443,332,333,15
1618072200000,571,449,219,218,15
1618073100000,467,344,120,428,15
1618074000000,130,522,128,182,15
1618074900000,700,348,682,381,15
1618075800000,296,376,274,306,21
1618076700000,305,210,575,306,21
1618077600000,493,506,440,446,21
1618078500000,311,221,398,229,21
1618079400000,578,489,474,309,21
1618080300000,528,361,320,426,21
1618081200000,491,254,705,250,21
1618082100000,319,555,703,149,21
1618083000000,161,214,290,389,21
1618083900000,317,588,784,211,21
1618084800000,180,392,445,363,21
1618085700000,277,394,370,221,21
1618086600000,324,326,102,174,21
1618087500000,426,549,560,173,21
1618088400000,353,141,399,258,21
1618089300000,607,418,388,160,21
1618090200000,472,295,275,217,21
1618091100000,676,542,476,112,21
1618092000000,156,152,653,161,21
1618092900000,344,466,418,342,21
1618093800000,253,150,519,286,21
1618094700000,434,337,637,192,21
1618095600000,161,450,626,433,21
1618096500000,429,241,705,178,21
1618097400000,672,587,594,275,21
1618098300000,588,328,287,294,21
1618099200000,404,267,574,462,21
1618100100000,223,468,684,497,21
1618101000000,310,579,600,352,21
1618101900000,686,241,152,242,21
1618102800000,271,501,753,102,21
1618103700000,167,227,243,470,21
1618104600000,167,242,500,119,14
1618105500000,574,172,602,313,14
1618106400000,553,543,693,231,14
1618107300000,664,238,478,142,14
1618108200000,599,202,633,214,14
1618109100000,211,169,189,216,14
1618110000000,151,243,336,219,14
1618110900000,498,323,800,327,14
1618111800000,267,208,765,123,14
1618112700000,373,148,518,352,14
1618113600000,352,246,589,154,14
1618114500000,498,321,441,469,14
1618115400000,403,254,123,436,14
1618116300000,326,359,275,348,14
1618117200000,144,456,127,367,14
1618118100000,112,179,520,301,14
1618119000000,272,452,174,112,14
1618119900000,606,171,501,272,14
1618120800000,308,373,729,498,14
1618121700000,441,496,687,270,14
1618122600000,352,402,683,191,14
1618123500000,360,432,418,318,14
1618124400000,360,569,452,282,14
1618125300000,185,242,538,130,14
1618126200000,319,321,610,109,14
1618127100000,385,119,303,372,14
1618128000000,654,528,237,271,14
1618128900000,438,431,518,330,14
1618129800000,538,168,698,462,14
1618130700000,145,584,515,453,14
1618131600000,338,117,467,268,14
1618132500000,604,471,576,363,14
1618133400000,169,524,393,375,15
1618134300000,473,581,563,232,15
1618135200000,483,442,439,100,15
1618136100000,158,461,419,299,15
1618137000000,578,472,659,121,15
1618137900000,252,388,638,228,15
1618138800000,648,313,398,112,15
1618139700000,536,176,320,494,15
1618140600000,552,233,416,347,15
1618141500000,593,224,376,476,15
1618142400000,628,107,183,389,15
1618143300000,249,490,721,470,15
1618144200000,433,298,283,132,15
1618145100000,574,235,793,477,15
1618146000000,441,245,439,102,15
1618146900000,352,488,281,385,15
1618147800000,454,317,641,482,15
1618148700000,488,299,643,220,15
1618149600000,687,543,432,387,15
1618150500000,125,518,442,460,15
1618151400000,178,490,696,233,15
1618152300000,256,388,155,489,15
1618153200000,558,203,539,139,15
1618154100000,102,439,718,201,15
1618155000000,562,200,272,198,15
1618155900000,534,252,593,229,15
1618156800000,406,173,635,152,15
1618157700000,124,294,508,386,15
1618158600000,510,168,497,129,15
1618159500000,193,164,683,415,15
1618160400000,179,131,357,159,15
1618161300000,535,189,742,434,15
1618162200000,252,338,214,314,21
1618163100000,697,478,780,167,21
1618164000000,604,352,170,223,21
1618164900000,198,598,137,146,21
1618165800000,419,278,398,388,21
1618166700000,250,251,395,171,21
1618167600000,233,199,797,241,21
1618168500000,668,362,397,432,21
1618169400000,133,327,791,390,21
1618170300000,241,187,657,354,21
1618171200000,652,491,664,179,21
1618172100000,565,134,413,397,21
1618173000000,406,248,336,224,21
1618173900000,258,135,138,446,21
1618174800000,343,501,107,432,21
1618175700000,314,507,114,227,21
1618176600000,540,131,347,169,21
1618177500000,596,408,521,417,21
1618178400000,304,324,788,110,21
1618179300000,700,573,320,431,21
1618180200000,445,296,260,196,21
1618181100000,543,162,720,193,21
1618182000000,136,382,673,255,21
1618182900000,355,192,338,468,21
1618183800000,164,447,327,322,21
1618184700000,556,100,139,443,21
1618185600000,475,295,325,179,21
