Time,"""0000""","""000A""","""0028""","""002A""",shiftId
1617154200000,170,547,200,188,3
1617155100000,693,372,527,416,3
1617156000000,435,372,579,122,3
1617156900000,451,342,591,334,3
1617157800000,599,163,633,278,3
1617158700000,332,181,697,277,3
1617159600000,672,279,710,327,3
1617160500000,580,139,523,253,3
1617161400000,299,421,427,182,3
1617162300000,478,134,358,230,3
1617163200000,282,451,506,113,3
1617164100000,302,359,745,442,3
1617165000000,289,189,702,203,3
1617165900000,443,384,353,118,3
1617166800000,324,124,422,424,3
1617167700000,216,477,480,139,3
1617168600000,395,561,321,270,3
1617169500000,215,498,237,422,3
1617170400000,242,376,617,228,3
1617171300000,199,350,271,147,3
1617172200000,488,191,372,217,3
1617173100000,294,584,135,244,3
1617174000000,151,346,125,278,4
1617174900000,186,386,498,415,4
1617175800000,599,238,572,459,4
1617176700000,188,314,562,342,4
1617177600000,363,191,728,155,4
1617178500000,365,235,129,361,4
1617179400000,222,130,533,464,4
1617180300000,681,101,541,205,4
1617181200000,244,496,460,414,4
1617182100000,480,260,261,156,4
1617183000000,110,425,656,418,4
1617183900000,545,176,696,173,4
1617184800000,315,382,219,422,4
1617185700000,344,533,177,337,4
1617186600000,249,505,192,288,4
1617187500000,630,313,429,403,4
1617188400000,681,107,722,493,4
1617189300000,672,102,305,370,4
1617190200000,322,365,524,476,4
1617191100000,611,455,776,482,4
1617192000000,306,354,645,116,4
1617192900000,312,297,493,362,4
1617193800000,564,234,713,276,4
1617194700000,692,496,658,287,4
1617195600000,418,492,519,485,4
1617196500000,405,288,277,117,4
1617197400000,294,285,372,316,4
1617198300000,174,453,189,283,4
1617199200000,353,553,118,310,4
1617200100000,137,189,777,135,4
1617201000000,450,184,411,406,4
1617201900000,392,301,204,274,4
1617202800000,535,164,189,341,5
1617203700000,626,432,170,357,5
1617204600000,187,226,588,172,5
1617205500000,300,193,426,395,5
1617206400000,295,198,480,375,5
1617207300000,392,159,615,453,5
1617208200000,487,309,545,292,5
1617209100000,632,348,152,148,5
1617210000000,423,388,707,162,5
1617210900000,170,400,329,267,5
1617211800000,637,496,461,122,5
1617212700000,109,323,403,495,5
1617213600000,561,145,627,408,5
1617214500000,510,267,631,189,5
1617215400000,504,415,266,327,5
1617216300000,230,448,157,374,5
1617217200000,127,356,248,469,5
1617218100000,301,432,236,488,5
1617219000000,490,249,585,290,5
1617219900000,298,152,372,283,5
1617220800000,687,372,532,146,5
1617221700000,103,120,307,181,5
1617222600000,682,559,147,133,5
1617223500000,429,448,686,299,5
1617224400000,444,484,751,173,5
1617225300000,392,393,270,452,5
1617226200000,679,197,519,331,5
1617227100000,212,308,394,338,5
1617228000000,385,590,527,396,5
1617228900000,417,439,177,414,5
1617229800000,413,563,297,306,5
1617230700000,536,201,530,470,5
1617231600000,153,339,631,252,3
1617232500000,364,154,139,215,3
1617233400000,453,436,134,238,3
1617234300000,471,522,395,272,3
1617235200000,158,482,763,145,3
1617236100000,543,244,702,499,3
1617237000000,299,158,731,257,3
1617237900000,324,168,103,233,3
1617238800000,622,186,285,312,3
1617239700000,270,595,293,392,3
1617240600000,359,399,434,433,3
1617241500000,342,535,387,195,3
1617242400000,267,566,150,188,3
1617243300000,380,176,613,260,3
1617244200000,112,255,532,163,3
1617245100000,184,133,700,249,3
1617246000000,335,166,769,466,3
1617246900000,633,224,700,189,3
1617247800000,568,444,341,357,3
1617248700000,660,135,180,269,3
1617249600000,447,176,373,447,3
1617250500000,144,435,333,421,3
1617251400000,495,333,684,210,3
1617252300000,217,551,433,296,3
1617253200000,396,589,536,498,3
1617254100000,527,445,514,337,3
1617255000000,557,554,672,379,3
1617255900000,304,315,651,365,3
1617256800000,378,583,268,189,3
1617257700000,633,337,679,178,3
1617258600000,616,459,771,343,3
1617259500000,685,520,158,379,3
1617260400000,563,363,775,341,4
1617261300000,621,417,702,123,4
1617262200000,136,165,576,176,4
1617263100000,619,552,302,225,4
1617264000000,296,220,196,353,4
1617264900000,628,517,322,496,4
1617265800000,173,434,763,102,4
1617266700000,206,375,457,341,4
1617267600000,244,544,401,242,4
1617268500000,355,573,558,129,4
1617269400000,635,133,457,444,4
1617270300000,389,220,386,119,4
1617271200000,568,557,271,363,4
1617272100000,464,232,447,276,4
1617273000000,353,557,169,179,4
1617273900000,112,415,204,368,4
1617274800000,240,507,331,233,4
1617275700000,685,235,681,257,4
1617276600000,220,303,162,281,4
1617277500000,561,126,408,403,4
1617278400000,199,576,176,252,4
1617279300000,337,312,461,257,4
1617280200000,129,520,171,458,4
1617281100000,537,242,206,398,4
1617282000000,433,247,238,106,4
1617282900000,361,375,541,270,4
1617283800000,186,216,157,290,4
1617284700000,118,163,107,374,4
1617285600000,308,391,553,487,4
1617286500000,562,214,201,184,4
1617287400000,521,426,324,158,4
1617288300000,267,236,719,431,4
1617289200000,630,305,370,281,5
1617290100000,167,488,407,419,5
1617291000000,578,448,762,172,5
1617291900000,503,597,203,433,5
1617292800000,540,480,357,281,5
1617293700000,188,221,198,499,5
1617294600000,596,433,344,487,5
1617295500000,342,151,537,132,5
1617296400000,354,313,751,372,5
1617297300000,106,595,659,179,5
1617298200000,173,556,171,424,5
1617299100000,590,474,531,341,5
1617300000000,434,550,701,423,5
1617300900000,557,249,725,117,5
1617301800000,224,520,658,178,5
1617302700000,603,337,457,148,5
1617303600000,592,172,558,267,5
1617304500000,336,370,569,284,5
1617305400000,213,161,354,130,5
1617306300000,208,156,435,380,5
1617307200000,341,521,461,189,5
1617308100000,613,295,320,323,5
1617309000000,585,379,335,344,5
1617309900000,588,580,621,308,5
1617310800000,275,352,467,494,5
1617311700000,454,397,765,457,5
1617312600000,477,160,511,465,5
1617313500000,218,479,756,203,5
1617314400000,690,139,471,375,5
1617315300000,164,495,783,338,5
1617316200000,619,439,800,214,5
1617317100000,582,584,126,333,5
1617318000000,133,311,281,287,3
1617318900000,133,540,259,444,3
1617319800000,316,548,528,278,3
1617320700000,329,533,376,204,3
1617321600000,205,217,178,403,3
1617322500000,297,319,441,216,3
1617323400000,231,503,600,189,3
1617324300000,415,558,325,249,3
1617325200000,679,551,228,167,3
1617326100000,510,450,661,349,3
1617327000000,434,377,385,203,3
1617327900000,680,577,652,165,3
1617328800000,272,488,783,353,3
1617329700000,331,383,204,219,3
1617330600000,654,517,174,179,3
1617331500000,211,440,578,490,3
1617332400000,350,286,333,204,3
1617333300000,317,193,757,264,3
1617334200000,611,338,460,443,3
1617335100000,554,568,211,424,3
1617336000000,459,598,149,280,3
1617336900000,333,390,681,303,3
1617337800000,137,466,478,455,3
1617338700000,686,247,501,106,3
1617339600000,407,247,672,392,3
1617340500000,571,502,375,406,3
1617341400000,587,464,585,268,3
1617342300000,258,322,439,324,3
1617343200000,175,217,495,436,3
1617344100000,177,193,173,103,3
1617345000000,620,392,387,188,3
1617345900000,593,540,281,277,3
1617346800000,368,103,393,318,4
1617347700000,405,150,214,147,4
1617348600000,492,463,701,417,4
1617349500000,145,295,621,379,4
1617350400000,497,277,149,384,4
1617351300000,557,491,554,213,4
1617352200000,117,531,582,103,4
1617353100000,326,523,465,313,4
1617354000000,206,513,418,132,4
1617354900000,260,459,455,349,4
1617355800000,223,170,268,384,4
1617356700000,386,496,276,126,4
1617357600000,129,330,193,231,4
1617358500000,542,134,708,371,4
1617359400000,289,590,601,419,4
1617360300000,263,266,520,171,4
1617361200000,289,294,716,423,4
1617362100000,418,423,240,197,4
1617363000000,176,134,662,222,4
1617363900000,291,516,262,491,4
1617364800000,526,536,772,337,4
1617365700000,694,573,654,140,4
1617366600000,338,131,275,494,4
1617367500000,468,549,383,255,4
1617368400000,271,228,550,180,4
1617369300000,282,463,141,131,4
1617370200000,323,316,742,436,4
1617371100000,188,190,545,235,4
1617372000000,353,278,377,342,4
1617372900000,323,418,244,498,4
1617373800000,663,599,630,175,4
1617374700000,537,332,767,129,4
1617375600000,537,483,309,474,5
1617376500000,223,302,584,481,5
1617377400000,643,423,295,375,5
1617378300000,442,381,258,127,5
1617379200000,308,396,215,285,5
1617380100000,303,131,132,308,5
1617381000000,666,455,766,442,5
1617381900000,195,355,157,126,5
1617382800000,188,159,702,218,5
1617383700000,557,470,462,198,5
1617384600000,499,366,151,333,5
1617385500000,629,384,730,390,5
1617386400000,287,548,339,226,5
1617387300000,626,342,123,118,5
1617388200000,308,451,517,150,5
1617389100000,652,355,373,251,5
1617390000000,595,473,730,446,5
1617390900000,682,430,119,491,5
1617391800000,575,335,380,141,5
1617392700000,659,465,281,264,5
1617393600000,303,201,165,364,5
1617394500000,520,285,492,432,5
1617395400000,610,520,480,484,5
1617396300000,689,416,410,396,5
1617397200000,678,542,741,279,5
1617398100000,167,330,310,152,5
1617399000000,144,512,758,268,5
1617399900000,251,519,408,468,5
1617400800000,349,237,554,460,5
1617401700000,503,367,678,494,5
1617402600000,109,296,120,289,5
1617403500000,114,438,252,241,5
1617404400000,156,322,754,198,3
1617405300000,587,382,631,204,3
1617406200000,508,393,710,209,3
1617407100000,355,348,234,148,3
1617408000000,417,195,479,157,3
1617408900000,400,355,261,377,3
1617409800000,465,255,254,335,3
1617410700000,364,231,666,469,3
1617411600000,539,151,353,214,3
1617412500000,303,362,231,217,3
1617413400000,170,250,129,185,3
1617414300000,524,580,232,349,3
1617415200000,667,129,159,200,3
1617416100000,500,192,108,364,3
1617417000000,208,484,100,449,3
1617417900000,441,244,361,470,3
1617418800000,264,423,170,137,3
1617419700000,209,242,797,353,3
1617420600000,370,209,372,141,3
1617421500000,640,191,537,360,3
1617422400000,539,599,172,160,3
1617423300000,466,439,188,428,3
1617424200000,655,574,117,362,3
1617425100000,221,402,337,150,3
1617426000000,194,387,729,350,3
1617426900000,608,436,607,294,3
1617427800000,558,457,522,436,3
1617428700000,384,174,113,179,3
1617429600000,427,276,743,249,3
1617430500000,198,335,375,219,3
1617431400000,549,138,101,261,3
1617432300000,300,581,690,240,3
1617433200000,256,576,767,277,4
1617434100000,647,182,672,279,4
1617435000000,628,569,135,243,4
1617435900000,663,316,313,273,4
1617436800000,491,188,500,445,4
1617437700000,245,493,717,347,4
1617438600000,476,458,274,231,4
1617439500000,187,206,410,304,4
1617440400000,433,349,642,155,4
1617441300000,313,545,539,232,4
1617442200000,294,469,762,446,4
1617443100000,379,108,204,230,4
1617444000000,222,575,323,110,4
1617444900000,561,209,481,160,4
1617445800000,216,241,434,200,4
1617446700000,260,471,142,446,4
1617447600000,108,573,303,104,4
1617448500000,158,541,578,200,4
1617449400000,426,506,633,227,4
1617450300000,558,282,470,322,4
1617451200000,568,374,344,116,4
1617452100000,620,408,176,437,4
1617453000000,446,530,691,386,4
1617453900000,257,182,227,320,4
1617454800000,554,415,240,499,4
1617455700000,593,391,236,486,4
1617456600000,321,161,735,174,4
1617457500000,215,465,489,362,4
1617458400000,188,341,640,259,4
1617459300000,273,204,252,159,4
1617460200000,391,203,265,239,4
1617461100000,331,234,319,236,4
1617462000000,378,272,509,439,5
1617462900000,115,400,679,274,5
1617463800000,539,380,548,269,5
1617464700000,187,465,486,260,5
1617465600000,282,278,694,384,5
1617466500000,165,592,666,203,5
1617467400000,438,134,678,295,5
1617468300000,442,203,573,373,5
1617469200000,110,318,628,317,5
1617470100000,302,457,593,377,5
1617471000000,478,525,267,383,5
1617471900000,497,181,361,287,5
1617472800000,551,398,432,402,5
1617473700000,489,261,629,321,5
1617474600000,682,448,698,114,5
1617475500000,509,569,208,479,5
1617476400000,349,178,359,497,5
1617477300000,140,163,573,456,5
1617478200000,306,458,396,476,5
1617479100000,283,134,793,225,5
1617480000000,111,312,736,415,5
1617480900000,499,540,633,220,5
1617481800000,233,418,577,329,5
1617482700000,107,558,455,487,5
1617483600000,652,228,649,474,5
1617484500000,119,587,681,361,5
1617485400000,642,245,111,489,5
1617486300000,270,129,312,233,5
1617487200000,370,141,627,135,5
1617488100000,573,453,442,350,5
1617489000000,274,487,156,389,5
1617489900000,118,120,663,420,5
1617490800000,375,518,561,153,3
1617491700000,457,136,274,363,3
1617492600000,582,489,712,344,3
1617493500000,594,536,261,200,3
1617494400000,234,255,232,405,3
1617495300000,219,419,766,387,3
1617496200000,661,403,644,410,3
1617497100000,323,524,194,398,3
1617498000000,270,324,671,421,3
1617498900000,694,566,125,286,3
1617499800000,678,280,129,436,3
1617500700000,571,194,114,406,3
1617501600000,483,128,419,416,3
1617502500000,444,560,204,210,3
1617503400000,277,498,272,315,3
1617504300000,156,572,488,348,3
1617505200000,622,320,340,206,3
1617506100000,626,101,497,342,3
1617507000000,674,282,231,228,3
1617507900000,427,459,688,276,3
1617508800000,481,334,510,232,3
1617509700000,253,143,773,195,3
1617510600000,541,569,631,283,3
1617511500000,201,452,303,213,3
1617512400000,142,379,770,465,3
1617513300000,187,194,100,460,3
1617514200000,377,437,279,151,3
1617515100000,165,348,507,446,3
1617516000000,448,150,363,213,3
1617516900000,522,149,292,387,3
1617517800000,660,404,568,495,3
1617518700000,237,210,227,258,3
1617519600000,413,495,522,236,4
1617520500000,694,398,137,123,4
1617521400000,693,290,379,396,4
1617522300000,392,330,773,113,4
1617523200000,274,299,543,129,4
1617524100000,198,456,367,190,4
1617525000000,231,426,775,175,4
1617525900000,443,340,374,280,4
1617526800000,275,333,318,426,4
1617527700000,218,370,100,304,4
1617528600000,603,453,195,210,4
1617529500000,292,232,677,100,4
1617530400000,288,310,550,384,4
1617531300000,468,155,527,149,4
1617532200000,202,454,139,345,4
1617533100000,338,513,344,112,4
1617534000000,574,408,318,470,4
1617534900000,537,501,764,291,4
1617535800000,292,179,649,496,4
1617536700000,547,275,612,409,4
1617537600000,373,504,737,136,4
1617538500000,664,500,252,233,4
1617539400000,369,102,679,258,4
1617540300000,284,413,764,241,4
1617541200000,647,375,364,304,4
1617542100000,406,163,336,227,4
1617543000000,233,572,178,100,4
1617543900000,411,233,646,279,4
1617544800000,435,105,194,322,4
1617545700000,328,455,466,216,4
1617546600000,635,295,744,357,4
1617547500000,135,221,105,103,4
1617548400000,371,462,409,442,3
1617549300000,403,596,597,139,3
1617550200000,411,413,290,218,3
1617551100000,335,211,576,351,3
1617552000000,418,481,413,372,3
1617552900000,220,403,308,164,3
1617553800000,613,412,298,110,3
1617554700000,434,199,775,102,3
1617555600000,552,516,417,137,3
1617556500000,111,398,609,277,4
1617557400000,307,121,774,481,4
1617558300000,542,563,154,117,4
1617559200000,473,500,720,232,4
1617560100000,481,446,380,215,4
1617561000000,582,554,780,364,4
1617561900000,158,422,672,113,4
1617562800000,464,174,432,462,4
1617563700000,256,162,395,340,4
1617564600000,223,329,694,356,4
1617565500000,341,415,195,288,4
1617566400000,673,523,192,489,4
1617567300000,140,353,570,463,4
1617568200000,190,438,224,181,4
1617569100000,624,111,340,492,4
1617570000000,345,171,134,268,4
1617570900000,187,225,604,413,4
1617571800000,367,593,260,245,4
1617572700000,611,334,347,443,4
1617573600000,281,509,443,183,4
1617574500000,379,124,144,143,4
1617575400000,309,416,477,195,4
1617576300000,526,121,474,383,4
1617577200000,440,255,661,270,4
1617578100000,319,547,238,400,4
1617579000000,676,217,773,272,4
1617579900000,420,104,548,391,4
1617580800000,169,258,182,340,4
1617581700000,139,177,120,113,4
1617582600000,239,112,569,451,4
1617583500000,146,522,313,126,4
1617584400000,186,240,304,403,4
1617585300000,515,207,169,358,5
1617586200000,199,219,535,386,5
1617587100000,396,140,553,431,5
1617588000000,581,270,457,379,5
1617588900000,289,166,215,237,5
1617589800000,464,201,777,349,5
1617590700000,292,328,404,168,5
1617591600000,564,183,192,104,5
1617592500000,420,542,514,128,5
1617593400000,231,398,751,154,5
1617594300000,253,519,338,109,5
1617595200000,251,231,259,241,5
1617596100000,125,419,165,466,5
1617597000000,153,290,548,295,5
1617597900000,203,342,645,469,5
1617598800000,582,178,330,276,5
1617599700000,552,390,301,271,5
1617600600000,385,552,392,258,5
1617601500000,665,136,676,276,5
1617602400000,474,126,717,211,5
1617603300000,643,502,522,426,5
1617604200000,220,445,114,245,5
1617605100000,392,126,595,407,5
1617606000000,521,287,732,161,5
1617606900000,532,470,800,297,5
1617607800000,221,299,343,487,5
1617608700000,485,495,387,445,5
1617609600000,318,479,351,433,5
1617610500000,138,414,124,298,5
1617611400000,524,328,166,348,5
1617612300000,248,100,671,395,5
1617613200000,529,581,614,311,5
1617614100000,475,385,630,203,3
1617615000000,435,540,715,236,3
1617615900000,123,108,773,247,3
1617616800000,392,204,320,133,3
1617617700000,175,397,747,202,3
1617618600000,222,473,310,496,3
1617619500000,582,259,707,379,3
1617620400000,559,321,576,459,3
1617621300000,121,251,147,102,3
1617622200000,579,534,442,304,3
1617623100000,269,542,413,199,3
1617624000000,167,108,726,141,3
1617624900000,294,376,716,480,3
1617625800000,683,166,502,363,3
1617626700000,327,522,799,453,3
1617627600000,462,257,743,287,3
1617628500000,525,447,402,362,3
1617629400000,543,107,552,383,3
1617630300000,161,563,645,152,3
1617631200000,237,490,601,312,3
1617632100000,671,527,612,478,3
1617633000000,129,481,549,361,3
1617633900000,586,201,213,366,3
1617634800000,231,547,497,300,3
1617635700000,488,491,171,231,3
1617636600000,388,483,603,259,3
1617637500000,214,428,716,252,3
1617638400000,542,379,172,243,3
1617639300000,129,466,736,232,3
1617640200000,451,403,493,275,3
1617641100000,427,102,687,329,3
1617642000000,392,310,472,395,3
1617642900000,347,549,167,175,4
1617643800000,321,233,209,307,4
1617644700000,590,293,113,401,4
1617645600000,527,405,501,499,4
1617646500000,305,560,158,251,4
1617647400000,356,113,465,416,4
1617648300000,638,242,782,323,4
1617649200000,144,304,530,131,4
1617650100000,510,555,426,315,4
1617651000000,227,367,728,484,4
1617651900000,522,248,364,212,4
1617652800000,668,275,488,328,4
1617653700000,348,374,144,196,4
1617654600000,676,373,717,464,4
1617655500000,416,192,233,307,4
1617656400000,454,218,710,305,4
1617657300000,138,466,660,151,4
1617658200000,548,528,129,228,4
1617659100000,187,470,714,269,4
1617660000000,535,392,366,286,4
1617660900000,192,229,741,468,4
1617661800000,220,543,427,413,4
1617662700000,225,560,260,129,4
1617663600000,698,600,251,212,4
1617664500000,188,141,798,405,4
1617665400000,312,329,646,453,4
1617666300000,335,511,278,285,4
1617667200000,606,587,459,156,4
1617668100000,360,400,354,287,4
1617669000000,181,226,179,418,4
1617669900000,589,570,559,333,4
1617670800000,249,405,299,227,4
1617671700000,591,346,286,143,5
1617672600000,112,310,479,441,5
1617673500000,249,207,371,158,5
1617674400000,639,485,121,171,5
1617675300000,125,419,398,281,5
1617676200000,286,542,423,341,5
1617677100000,438,301,663,262,5
1617678000000,229,173,471,470,5
1617678900000,590,372,382,421,5
1617679800000,439,512,404,444,5
1617680700000,682,212,711,334,5
1617681600000,587,489,348,331,5
1617682500000,626,527,310,364,5
1617683400000,506,509,797,195,5
1617684300000,411,520,790,274,5
1617685200000,589,326,509,376,5
1617686100000,431,296,306,409,5
1617687000000,155,187,731,373,5
1617687900000,321,151,692,259,5
1617688800000,463,392,262,223,5
1617689700000,320,232,452,119,5
1617690600000,506,570,343,291,5
1617691500000,302,160,752,448,5
1617692400000,359,588,709,367,5
1617693300000,191,356,576,427,5
1617694200000,531,131,549,201,5
1617695100000,217,413,139,142,5
1617696000000,362,115,778,149,5
1617696900000,203,504,276,487,5
1617697800000,451,233,681,285,5
1617698700000,259,416,446,187,5
1617699600000,438,542,411,427,5
1617700500000,571,454,219,278,3
1617701400000,416,134,648,452,3
1617702300000,553,551,240,414,3
1617703200000,622,572,735,339,3
1617704100000,162,581,179,343,3
1617705000000,163,343,266,319,3
1617705900000,332,459,522,335,3
1617706800000,534,297,183,364,3
1617707700000,223,279,455,483,3
1617708600000,577,564,308,399,3
1617709500000,569,321,442,480,3
1617710400000,344,145,214,274,3
1617711300000,291,418,718,385,3
1617712200000,221,468,723,272,3
1617713100000,169,292,420,176,3
1617714000000,459,296,667,187,3
1617714900000,445,568,150,410,3
1617715800000,371,570,571,362,3
1617716700000,435,338,431,381,3
1617717600000,260,312,522,109,3
1617718500000,548,251,606,312,3
1617719400000,220,421,743,303,3
1617720300000,671,216,788,150,3
1617721200000,369,231,199,177,3
1617722100000,412,475,559,111,3
1617723000000,581,415,680,101,3
1617723900000,276,364,187,156,3
1617724800000,350,371,153,191,3
1617725700000,569,281,487,112,3
1617726600000,170,405,677,298,3
1617727500000,379,428,467,256,3
1617728400000,557,599,315,252,3
1617729300000,360,578,429,258,4
1617730200000,386,432,300,115,4
1617731100000,545,208,209,495,4
1617732000000,605,308,728,282,4
1617732900000,227,494,583,243,4
1617733800000,258,277,279,213,4
1617734700000,435,238,664,162,4
1617735600000,192,371,223,246,4
1617736500000,125,506,383,165,4
1617737400000,502,103,513,231,4
1617738300000,141,271,518,295,4
1617739200000,148,283,502,475,4
1617740100000,343,598,609,317,4
1617741000000,144,443,147,125,4
1617741900000,671,421,183,216,4
1617742800000,420,296,552,271,4
1617743700000,231,189,480,333,4
1617744600000,451,264,781,307,4
1617745500000,693,195,535,327,4
1617746400000,100,240,660,221,4
1617747300000,549,593,577,279,4
1617748200000,223,379,523,371,4
1617749100000,659,185,652,146,4
1617750000000,391,325,275,395,4
1617750900000,118,241,752,279,4
1617751800000,198,438,293,223,4
1617752700000,168,152,533,187,4
1617753600000,598,146,567,246,4
1617754500000,293,453,363,498,4
1617755400000,625,266,272,198,4
1617756300000,312,268,699,281,4
1617757200000,667,157,115,407,4
1617758100000,135,455,504,466,5
1617759000000,129,285,185,380,5
1617759900000,462,252,467,155,5
1617760800000,357,352,216,173,5
1617761700000,607,449,153,344,5
1617762600000,369,269,245,109,5
1617763500000,634,159,126,445,5
1617764400000,150,415,512,493,5
1617765300000,673,436,611,341,5
1617766200000,576,193,328,293,5
1617767100000,106,573,374,357,5
1617768000000,596,578,734,242,5
1617768900000,611,583,369,473,5
1617769800000,273,420,504,306,5
1617770700000,408,443,752,175,5
1617771600000,388,445,475,402,5
1617772500000,246,350,363,466,5
1617773400000,299,472,501,489,5
1617774300000,354,325,250,418,5
1617775200000,695,528,169,328,5
1617776100000,179,155,358,410,5
1617777000000,602,141,529,439,5
1617777900000,258,274,415,228,5
1617778800000,403,242,107,318,5
1617779700000,339,306,110,351,5
1617780600000,522,191,331,500,5
1617781500000,596,132,108,425,5
1617782400000,619,124,656,269,5
1617783300000,347,457,771,234,5
1617784200000,674,389,299,245,5
1617785100000,237,472,479,185,5
1617786000000,692,499,509,235,5
1617786900000,182,352,564,389,3
1617787800000,700,134,113,159,3
1617788700000,535,439,198,382,3
1617789600000,483,372,349,280,3
1617790500000,274,580,504,360,3
1617791400000,419,419,148,306,3
1617792300000,580,240,186,161,3
1617793200000,166,278,343,222,3
1617794100000,691,109,186,286,3
1617795000000,460,378,404,202,3
1617795900000,110,545,715,169,3
1617796800000,268,343,236,276,3
1617797700000,353,357,121,220,3
1617798600000,279,179,798,482,3
1617799500000,198,517,302,218,3
1617800400000,444,312,293,394,3
1617801300000,151,519,444,397,3
1617802200000,472,498,388,154,3
1617803100000,173,265,275,404,3
1617804000000,290,288,628,493,3
1617804900000,674,434,555,249,3
1617805800000,663,331,758,464,3
1617806700000,134,439,632,265,3
1617807600000,693,432,686,186,3
1617808500000,256,222,748,359,3
1617809400000,486,401,624,332,3
1617810300000,303,214,167,190,3
1617811200000,614,376,615,207,3
1617812100000,229,450,569,368,3
1617813000000,352,391,212,415,3
1617813900000,553,447,506,471,3
1617814800000,417,108,686,125,3
1617815700000,290,565,555,221,4
1617816600000,504,277,359,335,4
1617817500000,389,211,384,190,4
1617818400000,624,555,507,160,4
1617819300000,479,361,711,165,4
1617820200000,454,495,173,122,4
1617821100000,295,500,151,173,4
1617822000000,609,134,477,494,4
1617822900000,468,219,260,483,4
1617823800000,315,186,626,446,4
1617824700000,547,317,720,170,4
1617825600000,537,533,246,272,4
1617826500000,662,373,434,382,4
1617827400000,109,299,409,237,4
1617828300000,172,424,126,487,4
1617829200000,230,421,107,106,4
1617830100000,615,443,147,223,4
1617831000000,373,258,510,321,4
1617831900000,595,490,651,265,4
1617832800000,674,402,795,269,4
1617833700000,451,510,291,495,4
1617834600000,142,490,356,423,4
1617835500000,417,383,239,206,4
1617836400000,662,418,617,382,4
1617837300000,206,450,228,135,4
1617838200000,426,523,590,191,4
1617839100000,279,373,789,336,4
1617840000000,273,364,794,402,4
1617840900000,372,304,105,398,4
1617841800000,268,432,194,401,4
1617842700000,678,475,736,221,4
1617843600000,693,170,432,306,4
1617844500000,355,419,252,460,5
1617845400000,695,371,259,155,5
1617846300000,241,200,305,227,5
1617847200000,660,597,400,264,5
1617848100000,556,111,119,185,5
1617849000000,647,437,703,293,5
1617849900000,172,453,165,421,5
1617850800000,662,488,345,311,5
1617851700000,544,116,586,218,5
1617852600000,203,130,119,375,5
1617853500000,148,331,138,124,5
1617854400000,158,241,404,116,5
1617855300000,257,549,213,438,5
1617856200000,587,150,496,275,5
1617857100000,384,573,423,304,5
1617858000000,149,244,263,242,5
1617858900000,310,151,473,144,5
1617859800000,659,274,346,169,5
1617860700000,560,408,769,214,5
1617861600000,569,513,109,305,5
1617862500000,509,561,707,202,5
1617863400000,400,578,422,313,5
1617864300000,105,560,762,484,5
1617865200000,624,305,329,227,5
1617866100000,486,353,672,120,5
1617867000000,280,247,634,415,5
1617867900000,154,142,169,442,5
1617868800000,572,438,299,385,5
1617869700000,337,110,522,280,5
1617870600000,408,221,450,414,5
1617871500000,246,212,384,299,5
1617872400000,427,573,125,451,5
1617873300000,380,270,661,309,3
1617874200000,378,428,313,439,3
1617875100000,304,220,337,368,3
1617876000000,106,214,774,336,3
1617876900000,318,492,437,201,3
1617877800000,695,353,223,173,3
1617878700000,369,115,507,324,3
1617879600000,118,164,146,221,3
1617880500000,517,303,221,383,3
1617881400000,685,203,746,212,3
1617882300000,194,340,695,328,3
1617883200000,679,200,157,288,3
1617884100000,293,272,207,118,3
1617885000000,407,402,488,415,3
1617885900000,201,492,301,172,3
1617886800000,170,208,647,344,3
1617887700000,118,453,503,466,3
1617888600000,232,176,191,251,3
1617889500000,500,367,766,292,3
1617890400000,435,529,793,340,3
1617891300000,227,356,755,381,3
1617892200000,220,478,501,143,3
1617893100000,671,171,708,407,3
1617894000000,606,271,669,392,3
1617894900000,143,199,348,158,3
1617895800000,183,498,751,408,3
1617896700000,606,118,230,419,3
1617897600000,174,336,497,482,3
1617898500000,618,175,247,425,3
1617899400000,130,512,513,384,3
1617900300000,312,187,729,148,3
1617901200000,193,404,741,475,3
1617902100000,472,504,510,475,4
1617903000000,208,321,784,368,4
1617903900000,182,274,553,118,4
1617904800000,519,131,601,211,4
1617905700000,661,503,141,151,4
1617906600000,417,524,219,131,4
1617907500000,214,499,188,384,4
1617908400000,588,319,148,311,4
1617909300000,239,438,328,275,4
1617910200000,421,382,105,246,4
1617911100000,308,408,481,407,4
1617912000000,429,282,161,259,4
1617912900000,153,396,203,213,4
1617913800000,343,517,193,396,4
1617914700000,113,334,578,175,4
1617915600000,420,190,692,398,4
1617916500000,125,434,195,399,4
1617917400000,449,203,451,485,4
1617918300000,543,147,125,368,4
1617919200000,670,120,147,408,4
1617920100000,365,256,708,395,4
1617921000000,612,494,693,346,4
1617921900000,648,165,470,166,4
1617922800000,345,572,101,484,4
1617923700000,588,161,685,299,4
1617924600000,470,431,520,241,4
1617925500000,351,458,316,108,4
1617926400000,230,188,104,211,4
1617927300000,239,524,605,500,4
1617928200000,569,101,640,357,4
1617929100000,350,303,203,190,4
1617930000000,428,454,343,134,4
1617930900000,246,535,462,373,5
1617931800000,590,280,295,295,5
1617932700000,674,548,724,215,5
1617933600000,689,593,588,219,5
1617934500000,559,491,773,127,5
1617935400000,362,400,276,358,5
1617936300000,603,114,457,180,5
1617937200000,688,435,691,211,5
1617938100000,423,334,671,396,5
1617939000000,371,126,636,434,5
